Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
24,PRIO3,Buy,03.06.2024 10:38:40,41.26,100.0,03.06.2024 11:02:40,40.86,24m 0s,-40.0,2741.0,0.0,-40.0,2741.0,-4000.0,274100.0,-0.13,9.71,sl 40.86,IS
58,BBAS3,Sell,03.06.2024 10:06:20,24.68,100.0,03.06.2024 12:26:40,24.53,2h 20m,15.0,2756.0,0.0,15.0,2756.0,1500.0,275600.0,0.05,9.76,tp 24.53,IS
40,SUZB3,Buy,03.06.2024 10:14:20,46.95,100.0,03.06.2024 12:50:40,46.5,2h 36m,-45.0,2711.0,0.0,-45.0,2711.0,-4500.0,271100.0,-0.15,9.61,sl 46.50,IS
42,SUZB3,Buy,03.06.2024 12:50:40,46.5,100.0,03.06.2024 14:01:40,46.05,1h 11m,-45.0,2666.0,0.0,-45.0,2666.0,-4500.0,266600.0,-0.15,9.46,sl 46.05,IS
26,PRIO3,Buy,03.06.2024 11:02:40,40.81,100.0,03.06.2024 15:30:00,41.35,4h 27m,54.0,2720.0,0.0,54.0,2720.0,5400.0,272000.0,0.18,9.64,,IS
26,EMBR3,Sell,03.06.2024 10:12:20,37.26,100.0,03.06.2024 15:30:00,36.64,5h 17m,62.0,2782.0,0.0,62.0,2782.0,6200.0,278200.0,0.21,9.85,,IS
44,SUZB3,Buy,03.06.2024 14:01:40,46.04,100.0,03.06.2024 15:30:00,46.17,1h 28m,13.0,2795.0,0.0,13.0,2795.0,1300.0,279500.0,0.04,9.89,,IS
106,CSAN3,Sell,03.06.2024 10:06:00,13.24,100.0,03.06.2024 15:30:00,13.23,5h 24m,1.0,2796.0,0.0,1.0,2796.0,100.0,279600.0,0.0,9.89,,IS
110,SUZB3,Sell,03.06.2024 10:02:00,47.39,100.0,03.06.2024 15:30:00,46.18,5h 28m,121.0,2917.0,0.0,121.0,2917.0,12100.0,291700.0,0.41,10.3,,IS
110,BRKM5,Sell,03.06.2024 10:03:01,19.02,100.0,03.06.2024 15:30:01,18.71,5h 27m,31.0,2948.0,0.0,31.0,2948.0,3100.0,294800.0,0.1,10.4,,IS
90,UNIP6,Sell,03.06.2024 12:12:30,45.56,100.0,03.06.2024 15:30:30,44.52,3h 18m,104.0,3052.0,0.0,104.0,3052.0,10400.0,305200.0,0.35,10.75,,IS
28,PRIO3,Buy,04.06.2024 10:03:00,40.61,100.0,04.06.2024 10:04:40,40.21,1m 40s,-40.0,3012.0,0.0,-40.0,3012.0,-4000.0,301200.0,-0.13,10.62,sl 40.21,IS
46,SUZB3,Buy,04.06.2024 10:03:00,45.7,100.0,04.06.2024 10:14:40,45.25,11m 40s,-45.0,2967.0,0.0,-45.0,2967.0,-4500.0,296700.0,-0.15,10.47,sl 45.25,IS
30,PRIO3,Buy,04.06.2024 10:04:40,40.07,100.0,04.06.2024 10:38:40,39.67,34m 0s,-40.0,2927.0,0.0,-40.0,2927.0,-4000.0,292700.0,-0.13,10.33,sl 39.67,IS
32,PRIO3,Buy,04.06.2024 10:38:40,39.53,100.0,04.06.2024 12:32:20,40.33,1h 53m,80.0,3007.0,0.0,80.0,3007.0,8000.0,300700.0,0.27,10.6,tp 40.33,IS
18,ITUB4,Sell,04.06.2024 11:45:40,26.75,100.0,04.06.2024 15:30:00,26.81,3h 44m,-6.0,3001.0,0.0,-6.0,3001.0,-600.0,300100.0,-0.02,10.58,,IS
34,PRIO3,Buy,04.06.2024 12:32:20,40.34,100.0,04.06.2024 15:30:00,40.81,2h 57m,47.0,3048.0,0.0,47.0,3048.0,4700.0,304800.0,0.16,10.74,,IS
48,SUZB3,Buy,04.06.2024 10:14:40,45.05,100.0,04.06.2024 15:30:00,45.62,5h 15m,57.0,3105.0,0.0,57.0,3105.0,5700.0,310500.0,0.19,10.93,,IS
108,CSAN3,Sell,04.06.2024 10:03:00,13.15,100.0,04.06.2024 15:30:00,12.99,5h 27m,16.0,3121.0,0.0,16.0,3121.0,1600.0,312100.0,0.05,10.98,,IS
112,BRKM5,Sell,04.06.2024 10:03:00,18.69,100.0,04.06.2024 15:30:00,18.62,5h 27m,7.0,3128.0,0.0,7.0,3128.0,700.0,312800.0,0.02,11.0,,IS
112,SUZB3,Sell,04.06.2024 10:03:00,45.69,100.0,04.06.2024 15:30:00,45.63,5h 27m,6.0,3134.0,0.0,6.0,3134.0,600.0,313400.0,0.02,11.02,,IS
92,UNIP6,Sell,04.06.2024 10:00:00,44.44,100.0,04.06.2024 15:30:30,44.37,5h 30m,7.0,3141.0,0.0,7.0,3141.0,700.0,314100.0,0.02,11.05,,IS
36,PRIO3,Buy,05.06.2024 10:03:00,41.11,100.0,05.06.2024 10:45:40,40.71,42m 40s,-40.0,3101.0,0.0,-40.0,3101.0,-4000.0,310100.0,-0.13,10.91,sl 40.71,IS
50,SUZB3,Buy,05.06.2024 10:03:00,45.6,100.0,05.06.2024 15:04:40,45.15,5h 1m,-45.0,3056.0,0.0,-45.0,3056.0,-4500.0,305600.0,-0.15,10.77,sl 45.15,IS
20,ITUB4,Sell,05.06.2024 10:06:20,26.72,100.0,05.06.2024 15:30:00,26.62,5h 23m,10.0,3066.0,0.0,10.0,3066.0,1000.0,306600.0,0.03,10.8,,IS
38,PRIO3,Buy,05.06.2024 10:45:40,40.72,100.0,05.06.2024 15:30:00,40.67,4h 44m,-5.0,3061.0,0.0,-5.0,3061.0,-500.0,306100.0,-0.02,10.78,,IS
52,SUZB3,Buy,05.06.2024 15:04:40,45.15,100.0,05.06.2024 15:30:00,45.27,25m 20s,12.0,3073.0,0.0,12.0,3073.0,1200.0,307300.0,0.04,10.82,,IS
60,BBAS3,Sell,05.06.2024 10:03:00,24.66,100.0,05.06.2024 15:30:00,24.67,5h 27m,-1.0,3072.0,0.0,-1.0,3072.0,-100.0,307200.0,-0.0,10.82,,IS
110,CSAN3,Sell,05.06.2024 10:03:00,12.96,100.0,05.06.2024 15:30:00,12.78,5h 27m,18.0,3090.0,0.0,18.0,3090.0,1800.0,309000.0,0.06,10.88,,IS
114,BRKM5,Sell,05.06.2024 10:03:00,18.62,100.0,05.06.2024 15:30:00,18.72,5h 27m,-10.0,3080.0,0.0,-10.0,3080.0,-1000.0,308000.0,-0.03,10.84,,IS
114,SUZB3,Sell,05.06.2024 10:03:00,45.59,100.0,05.06.2024 15:30:00,45.28,5h 27m,31.0,3111.0,0.0,31.0,3111.0,3100.0,311100.0,0.1,10.95,,IS
116,SUZB3,Sell,06.06.2024 10:03:00,45.45,100.0,06.06.2024 10:40:20,46.45,37m 20s,-100.0,3011.0,0.0,-100.0,3011.0,-10000.0,301100.0,-0.33,10.62,sl 46.45,IS
54,SUZB3,Buy,06.06.2024 10:03:00,45.46,100.0,06.06.2024 12:10:40,46.96,2h 7m,150.0,3161.0,0.0,150.0,3161.0,15000.0,316100.0,0.5,11.12,tp 46.96,IS
56,SUZB3,Buy,06.06.2024 12:13:40,46.82,100.0,06.06.2024 15:05:40,46.37,2h 52m,-45.0,3116.0,0.0,-45.0,3116.0,-4500.0,311600.0,-0.15,10.97,sl 46.37,IS
22,ITUB4,Sell,06.06.2024 10:03:40,26.71,100.0,06.06.2024 15:30:00,27.0,5h 26m,-29.0,3087.0,0.0,-29.0,3087.0,-2900.0,308700.0,-0.1,10.87,,IS
24,SUZB3,Sell,06.06.2024 10:29:40,45.84,100.0,06.06.2024 15:30:00,46.63,5h 0m,-79.0,3008.0,0.0,-79.0,3008.0,-7900.0,300800.0,-0.26,10.61,,IS
40,PRIO3,Buy,06.06.2024 10:03:00,39.88,100.0,06.06.2024 15:30:00,40.15,5h 27m,27.0,3035.0,0.0,27.0,3035.0,2700.0,303500.0,0.09,10.7,,IS
58,SUZB3,Buy,06.06.2024 15:05:40,46.38,100.0,06.06.2024 15:30:00,46.62,24m 20s,24.0,3059.0,0.0,24.0,3059.0,2400.0,305900.0,0.08,10.78,,IS
94,UNIP6,Sell,06.06.2024 11:01:30,43.67,100.0,06.06.2024 15:30:00,43.79,4h 28m,-12.0,3047.0,0.0,-12.0,3047.0,-1200.0,304700.0,-0.04,10.74,,IS
112,CSAN3,Sell,06.06.2024 10:06:00,12.9,100.0,06.06.2024 15:30:00,12.99,5h 24m,-9.0,3038.0,0.0,-9.0,3038.0,-900.0,303800.0,-0.03,10.71,,IS
116,BRKM5,Sell,06.06.2024 10:03:00,18.67,100.0,06.06.2024 15:30:00,18.08,5h 27m,59.0,3097.0,0.0,59.0,3097.0,5900.0,309700.0,0.2,10.9,,IS
118,SUZB3,Sell,06.06.2024 10:40:20,46.45,100.0,06.06.2024 15:30:00,46.63,4h 49m,-18.0,3079.0,0.0,-18.0,3079.0,-1800.0,307900.0,-0.06,10.84,,IS
120,SUZB3,Sell,07.06.2024 10:08:00,47.39,100.0,07.06.2024 10:18:40,48.39,10m 40s,-100.0,2979.0,0.0,-100.0,2979.0,-10000.0,297900.0,-0.33,10.51,sl 48.39,IS
42,PRIO3,Buy,07.06.2024 10:03:00,39.72,100.0,07.06.2024 13:08:40,40.52,3h 5m,80.0,3059.0,0.0,80.0,3059.0,8000.0,305900.0,0.27,10.78,tp 40.52,IS
44,PRIO3,Buy,07.06.2024 13:08:40,40.57,100.0,07.06.2024 14:48:40,40.17,1h 40m,-40.0,3019.0,0.0,-40.0,3019.0,-4000.0,301900.0,-0.13,10.65,sl 40.17,IS
46,PRIO3,Buy,07.06.2024 14:48:40,40.14,100.0,07.06.2024 15:30:00,40.24,41m 20s,10.0,3029.0,0.0,10.0,3029.0,1000.0,302900.0,0.03,10.68,,IS
114,CSAN3,Sell,07.06.2024 10:03:00,12.87,100.0,07.06.2024 15:30:00,12.82,5h 27m,5.0,3034.0,0.0,5.0,3034.0,500.0,303400.0,0.02,10.7,,IS
118,BRKM5,Sell,07.06.2024 10:03:00,17.79,100.0,07.06.2024 15:30:00,17.49,5h 27m,30.0,3064.0,0.0,30.0,3064.0,3000.0,306400.0,0.1,10.8,,IS
122,SUZB3,Sell,07.06.2024 10:18:40,48.46,100.0,07.06.2024 15:30:00,47.22,5h 11m,124.0,3188.0,0.0,124.0,3188.0,12400.0,318800.0,0.41,11.21,,IS
48,PRIO3,Buy,10.06.2024 10:03:00,40.04,100.0,10.06.2024 10:36:40,40.84,33m 40s,80.0,3268.0,0.0,80.0,3268.0,8000.0,326800.0,0.27,11.47,tp 40.84,IS
50,PRIO3,Buy,10.06.2024 10:36:40,41.06,100.0,10.06.2024 10:43:40,40.66,7m 0s,-40.0,3228.0,0.0,-40.0,3228.0,-4000.0,322800.0,-0.13,11.34,sl 40.66,IS
124,SUZB3,Sell,10.06.2024 10:03:00,47.31,100.0,10.06.2024 11:27:40,48.31,1h 24m,-100.0,3128.0,0.0,-100.0,3128.0,-10000.0,312800.0,-0.33,11.01,sl 48.31,IS
120,BRKM5,Sell,10.06.2024 10:03:01,17.73,100.0,10.06.2024 12:34:20,18.23,2h 31m,-50.0,3078.0,0.0,-50.0,3078.0,-5000.0,307800.0,-0.17,10.84,sl 18.23,IS
52,PRIO3,Buy,10.06.2024 10:43:40,40.62,100.0,10.06.2024 14:32:40,41.42,3h 49m,80.0,3158.0,0.0,80.0,3158.0,8000.0,315800.0,0.27,11.11,tp 41.42,IS
24,ITUB4,Sell,10.06.2024 10:03:00,26.66,100.0,10.06.2024 15:30:00,26.31,5h 27m,35.0,3193.0,0.0,35.0,3193.0,3500.0,319300.0,0.12,11.23,,IS
54,PRIO3,Buy,10.06.2024 14:33:40,41.26,100.0,10.06.2024 15:30:00,40.9,56m 20s,-36.0,3157.0,0.0,-36.0,3157.0,-3600.0,315700.0,-0.12,11.11,,IS
62,BBAS3,Sell,10.06.2024 10:03:00,24.66,100.0,10.06.2024 15:30:00,24.63,5h 27m,3.0,3160.0,0.0,3.0,3160.0,300.0,316000.0,0.01,11.12,,IS
96,UNIP6,Sell,10.06.2024 10:00:40,43.67,100.0,10.06.2024 15:30:00,42.78,5h 29m,89.0,3249.0,0.0,89.0,3249.0,8900.0,324900.0,0.3,11.41,,IS
116,CSAN3,Sell,10.06.2024 10:03:00,12.72,100.0,10.06.2024 15:30:00,12.77,5h 27m,-5.0,3244.0,0.0,-5.0,3244.0,-500.0,324400.0,-0.02,11.4,,IS
122,BRKM5,Sell,10.06.2024 12:34:20,18.23,100.0,10.06.2024 15:30:00,18.04,2h 55m,19.0,3263.0,0.0,19.0,3263.0,1900.0,326300.0,0.06,11.46,,IS
126,SUZB3,Sell,10.06.2024 11:27:40,48.43,100.0,10.06.2024 15:30:00,48.39,4h 2m,4.0,3267.0,0.0,4.0,3267.0,400.0,326700.0,0.01,11.47,,IS
56,PRIO3,Buy,11.06.2024 10:03:00,41.06,100.0,11.06.2024 10:43:40,41.86,40m 40s,80.0,3347.0,0.0,80.0,3347.0,8000.0,334700.0,0.26,11.74,tp 41.86,IS
98,UNIP6,Sell,11.06.2024 10:04:00,43.19,100.0,11.06.2024 14:12:40,44.38,4h 8m,-119.0,3228.0,0.0,-119.0,3228.0,-11900.0,322800.0,-0.39,11.34,sl 44.38,IS
26,ITUB4,Sell,11.06.2024 10:03:20,26.63,100.0,11.06.2024 15:30:00,26.72,5h 26m,-9.0,3219.0,0.0,-9.0,3219.0,-900.0,321900.0,-0.03,11.31,,IS
118,CSAN3,Sell,11.06.2024 10:03:00,12.77,100.0,11.06.2024 15:30:00,12.86,5h 27m,-9.0,3210.0,0.0,-9.0,3210.0,-900.0,321000.0,-0.03,11.28,,IS
124,BRKM5,Sell,11.06.2024 10:03:00,18.06,100.0,11.06.2024 15:30:00,18.46,5h 27m,-40.0,3170.0,0.0,-40.0,3170.0,-4000.0,317000.0,-0.13,11.15,,IS
128,SUZB3,Sell,11.06.2024 10:06:00,48.47,100.0,11.06.2024 15:30:00,47.9,5h 24m,57.0,3227.0,0.0,57.0,3227.0,5700.0,322700.0,0.19,11.34,,IS
120,CSAN3,Sell,12.06.2024 10:03:00,12.91,100.0,12.06.2024 10:48:40,12.56,45m 40s,35.0,3262.0,0.0,35.0,3262.0,3500.0,326200.0,0.12,11.46,tp 12.56,IS
122,CSAN3,Sell,12.06.2024 10:48:40,12.54,100.0,12.06.2024 15:30:00,12.51,4h 41m,3.0,3265.0,0.0,3.0,3265.0,300.0,326500.0,0.01,11.47,,IS
126,BRKM5,Sell,12.06.2024 10:02:00,18.39,100.0,12.06.2024 15:30:00,17.89,5h 28m,50.0,3315.0,0.0,50.0,3315.0,5000.0,331500.0,0.17,11.63,,IS
130,SUZB3,Sell,12.06.2024 10:03:00,47.9,100.0,12.06.2024 15:30:00,47.76,5h 27m,14.0,3329.0,0.0,14.0,3329.0,1400.0,332900.0,0.05,11.68,,IS
64,BBAS3,Sell,13.06.2024 10:37:20,24.56,100.0,13.06.2024 11:19:40,24.41,42m 20s,15.0,3344.0,0.0,15.0,3344.0,1500.0,334400.0,0.05,11.73,tp 24.41,IS
128,BRKM5,Sell,13.06.2024 10:07:00,17.81,100.0,13.06.2024 13:52:40,18.31,3h 45m,-50.0,3294.0,0.0,-50.0,3294.0,-5000.0,329400.0,-0.16,11.56,sl 18.31,IS
2,ABEV3,Buy,13.06.2024 10:52:40,10.37,100.0,13.06.2024 15:30:00,10.38,4h 37m,1.0,3295.0,0.0,1.0,3295.0,100.0,329500.0,0.0,11.57,,IS
66,BBAS3,Sell,13.06.2024 12:26:40,24.56,100.0,13.06.2024 15:30:00,24.6,3h 3m,-4.0,3291.0,0.0,-4.0,3291.0,-400.0,329100.0,-0.01,11.55,,IS
124,CSAN3,Sell,13.06.2024 10:02:00,12.35,100.0,13.06.2024 15:30:00,12.51,5h 28m,-16.0,3275.0,0.0,-16.0,3275.0,-1600.0,327500.0,-0.05,11.5,,IS
130,BRKM5,Sell,13.06.2024 13:52:40,18.34,100.0,13.06.2024 15:30:00,18.43,1h 37m,-9.0,3266.0,0.0,-9.0,3266.0,-900.0,326600.0,-0.03,11.47,,IS
132,SUZB3,Sell,13.06.2024 10:03:00,47.78,100.0,13.06.2024 15:30:00,47.63,5h 27m,15.0,3281.0,0.0,15.0,3281.0,1500.0,328100.0,0.05,11.52,,IS
100,UNIP6,Sell,13.06.2024 14:12:30,43.78,100.0,13.06.2024 15:30:30,43.76,1h 18m,2.0,3283.0,0.0,2.0,3283.0,200.0,328300.0,0.01,11.53,,IS
68,BBAS3,Sell,14.06.2024 10:07:00,24.55,100.0,14.06.2024 10:08:20,24.4,1m 20s,15.0,3298.0,0.0,15.0,3298.0,1500.0,329800.0,0.05,11.58,tp 24.40,IS
70,BBAS3,Sell,14.06.2024 12:02:40,24.54,100.0,14.06.2024 14:42:20,24.39,2h 39m,15.0,3313.0,0.0,15.0,3313.0,1500.0,331300.0,0.05,11.63,tp 24.39,IS
4,ABEV3,Buy,14.06.2024 10:03:00,10.36,100.0,14.06.2024 15:30:00,10.46,5h 27m,10.0,3323.0,0.0,10.0,3323.0,1000.0,332300.0,0.03,11.66,,IS
28,ITUB4,Sell,14.06.2024 12:05:20,26.55,100.0,14.06.2024 15:30:00,26.39,3h 24m,16.0,3339.0,0.0,16.0,3339.0,1600.0,333900.0,0.05,11.71,,IS
126,CSAN3,Sell,14.06.2024 10:07:00,12.46,100.0,14.06.2024 15:30:00,12.67,5h 23m,-21.0,3318.0,0.0,-21.0,3318.0,-2100.0,331800.0,-0.07,11.64,,IS
132,BRKM5,Sell,14.06.2024 10:03:00,18.4,100.0,14.06.2024 15:30:00,18.39,5h 27m,1.0,3319.0,0.0,1.0,3319.0,100.0,331900.0,0.0,11.64,,IS
134,SUZB3,Sell,14.06.2024 10:03:00,47.39,100.0,14.06.2024 15:30:00,47.7,5h 27m,-31.0,3288.0,0.0,-31.0,3288.0,-3100.0,328800.0,-0.1,11.54,,IS
30,ITUB4,Sell,17.06.2024 10:03:00,26.59,100.0,17.06.2024 15:30:00,27.0,5h 27m,-41.0,3247.0,0.0,-41.0,3247.0,-4100.0,324700.0,-0.14,11.41,,IS
128,CSAN3,Sell,17.06.2024 10:03:00,12.7,100.0,17.06.2024 15:30:00,12.55,5h 27m,15.0,3262.0,0.0,15.0,3262.0,1500.0,326200.0,0.05,11.46,,IS
134,BRKM5,Sell,17.06.2024 10:03:01,18.28,100.0,17.06.2024 15:30:00,17.68,5h 26m,60.0,3322.0,0.0,60.0,3322.0,6000.0,332200.0,0.2,11.66,,IS
136,SUZB3,Sell,17.06.2024 10:03:00,47.59,100.0,17.06.2024 15:30:00,47.18,5h 27m,41.0,3363.0,0.0,41.0,3363.0,4100.0,336300.0,0.14,11.79,,IS
102,UNIP6,Sell,17.06.2024 14:02:01,44.36,100.0,17.06.2024 15:32:00,44.38,1h 29m,-2.0,3361.0,0.0,-2.0,3361.0,-200.0,336100.0,-0.01,11.78,,IS
50,VALE3,Sell,18.06.2024 11:00:20,56.41,100.0,18.06.2024 15:30:00,56.28,4h 29m,13.0,3374.0,0.0,13.0,3374.0,1300.0,337400.0,0.04,11.83,,IS
130,CSAN3,Sell,18.06.2024 10:03:00,12.49,100.0,18.06.2024 15:30:00,12.55,5h 27m,-6.0,3368.0,0.0,-6.0,3368.0,-600.0,336800.0,-0.02,11.81,,IS
138,SUZB3,Sell,18.06.2024 10:03:00,47.34,100.0,18.06.2024 15:30:00,47.21,5h 27m,13.0,3381.0,0.0,13.0,3381.0,1300.0,338100.0,0.04,11.85,,IS
136,BRKM5,Sell,18.06.2024 10:03:00,17.5,100.0,18.06.2024 15:30:30,17.45,5h 27m,5.0,3386.0,0.0,5.0,3386.0,500.0,338600.0,0.02,11.87,,IS
12,WEGE3,Sell,19.06.2024 10:03:00,38.71,100.0,19.06.2024 11:00:20,38.91,57m 20s,-20.0,3366.0,0.0,-20.0,3366.0,-2000.0,336600.0,-0.07,11.8,sl 38.91,IS
14,WEGE3,Sell,19.06.2024 11:00:20,38.92,100.0,19.06.2024 14:54:40,39.12,3h 54m,-20.0,3346.0,0.0,-20.0,3346.0,-2000.0,334600.0,-0.07,11.73,sl 39.12,IS
16,WEGE3,Sell,19.06.2024 14:54:40,39.12,100.0,19.06.2024 15:30:00,39.14,35m 20s,-2.0,3344.0,0.0,-2.0,3344.0,-200.0,334400.0,-0.01,11.73,,IS
28,EMBR3,Sell,19.06.2024 10:03:01,36.8,100.0,19.06.2024 15:30:00,37.16,5h 26m,-36.0,3308.0,0.0,-36.0,3308.0,-3600.0,330800.0,-0.12,11.61,,IS
52,VALE3,Sell,19.06.2024 10:05:40,56.23,100.0,19.06.2024 15:30:00,56.36,5h 24m,-13.0,3295.0,0.0,-13.0,3295.0,-1300.0,329500.0,-0.04,11.57,,IS
132,CSAN3,Sell,19.06.2024 10:03:00,12.47,100.0,19.06.2024 15:30:00,12.68,5h 27m,-21.0,3274.0,0.0,-21.0,3274.0,-2100.0,327400.0,-0.07,11.5,,IS
138,BRKM5,Sell,19.06.2024 10:03:00,17.59,100.0,19.06.2024 15:30:00,17.85,5h 27m,-26.0,3248.0,0.0,-26.0,3248.0,-2600.0,324800.0,-0.09,11.41,,IS
140,SUZB3,Sell,19.06.2024 10:03:00,46.92,100.0,19.06.2024 15:30:00,47.29,5h 27m,-37.0,3211.0,0.0,-37.0,3211.0,-3700.0,321100.0,-0.12,11.29,,IS
72,BBAS3,Sell,20.06.2024 10:04:40,24.46,100.0,20.06.2024 13:30:40,24.31,3h 26m,15.0,3226.0,0.0,15.0,3226.0,1500.0,322600.0,0.05,11.34,tp 24.31,IS
74,BBAS3,Sell,20.06.2024 14:26:40,24.42,100.0,20.06.2024 15:30:00,24.43,1h 3m,-1.0,3225.0,0.0,-1.0,3225.0,-100.0,322500.0,-0.0,11.34,,IS
140,BRKM5,Sell,20.06.2024 10:02:00,17.87,100.0,20.06.2024 15:30:00,17.93,5h 28m,-6.0,3219.0,0.0,-6.0,3219.0,-600.0,321900.0,-0.02,11.32,,IS
142,SUZB3,Sell,20.06.2024 10:03:00,47.67,100.0,20.06.2024 15:30:00,46.98,5h 27m,69.0,3288.0,0.0,69.0,3288.0,6900.0,328800.0,0.23,11.54,,IS
2,WEGE3,Buy,21.06.2024 10:05:40,40.03,100.0,21.06.2024 15:30:00,40.67,5h 24m,64.0,3352.0,0.0,64.0,3352.0,6400.0,335200.0,0.21,11.75,,IS
76,BBAS3,Sell,21.06.2024 10:03:00,24.41,100.0,21.06.2024 15:30:00,24.58,5h 27m,-17.0,3335.0,0.0,-17.0,3335.0,-1700.0,333500.0,-0.06,11.7,,IS
142,BRKM5,Sell,21.06.2024 10:03:00,17.9,100.0,21.06.2024 15:30:00,18.07,5h 27m,-17.0,3318.0,0.0,-17.0,3318.0,-1700.0,331800.0,-0.06,11.64,,IS
144,SUZB3,Sell,21.06.2024 10:03:00,46.86,100.0,21.06.2024 15:30:00,47.48,5h 27m,-62.0,3256.0,0.0,-62.0,3256.0,-6200.0,325600.0,-0.2,11.44,,IS
146,SUZB3,Sell,24.06.2024 10:03:00,47.44,100.0,24.06.2024 13:15:40,48.44,3h 12m,-100.0,3156.0,0.0,-100.0,3156.0,-10000.0,315600.0,-0.33,11.11,sl 48.44,IS
4,WEGE3,Buy,24.06.2024 10:03:00,40.2,100.0,24.06.2024 15:30:00,40.32,5h 27m,12.0,3168.0,0.0,12.0,3168.0,1200.0,316800.0,0.04,11.15,,IS
144,BRKM5,Sell,24.06.2024 10:00:00,18.05,100.0,24.06.2024 15:30:00,17.81,5h 30m,24.0,3192.0,0.0,24.0,3192.0,2400.0,319200.0,0.08,11.23,,IS
148,SUZB3,Sell,24.06.2024 13:15:40,48.44,100.0,24.06.2024 15:30:00,48.33,2h 14m,11.0,3203.0,0.0,11.0,3203.0,1100.0,320300.0,0.04,11.26,,IS
16,RENT3,Sell,25.06.2024 10:07:00,39.98,100.0,25.06.2024 10:26:40,40.68,19m 40s,-70.0,3133.0,0.0,-70.0,3133.0,-7000.0,313300.0,-0.23,11.03,sl 40.68,IS
18,RENT3,Sell,25.06.2024 10:26:40,40.69,100.0,25.06.2024 15:30:00,40.57,5h 3m,12.0,3145.0,0.0,12.0,3145.0,1200.0,314500.0,0.04,11.07,,IS
30,CMIG4,Buy,25.06.2024 12:51:40,9.05,100.0,25.06.2024 15:30:00,9.13,2h 38m,8.0,3153.0,0.0,8.0,3153.0,800.0,315300.0,0.03,11.1,,IS
150,SUZB3,Sell,25.06.2024 10:03:00,48.42,100.0,25.06.2024 15:30:00,48.49,5h 27m,-7.0,3146.0,0.0,-7.0,3146.0,-700.0,314600.0,-0.02,11.07,,IS
146,BRKM5,Sell,25.06.2024 10:01:00,18.07,100.0,25.06.2024 15:30:01,17.97,5h 29m,10.0,3156.0,0.0,10.0,3156.0,1000.0,315600.0,0.03,11.11,,IS
104,UNIP6,Sell,25.06.2024 10:03:20,44.1,100.0,25.06.2024 15:33:30,43.94,5h 30m,16.0,3172.0,0.0,16.0,3172.0,1600.0,317200.0,0.05,11.16,,IS
152,SUZB3,Sell,26.06.2024 10:04:00,48.26,100.0,26.06.2024 10:21:40,49.26,17m 40s,-100.0,3072.0,0.0,-100.0,3072.0,-10000.0,307200.0,-0.33,10.83,sl 49.26,IS
6,WEGE3,Buy,26.06.2024 10:04:00,40.68,100.0,26.06.2024 10:24:40,41.43,20m 40s,75.0,3147.0,0.0,75.0,3147.0,7500.0,314700.0,0.25,11.08,tp 41.43,IS
32,CMIG4,Buy,26.06.2024 10:03:00,9.05,100.0,26.06.2024 15:30:00,8.94,5h 27m,-11.0,3136.0,0.0,-11.0,3136.0,-1100.0,313600.0,-0.04,11.04,,IS
106,UNIP6,Sell,26.06.2024 10:03:00,43.96,100.0,26.06.2024 15:30:00,43.69,5h 27m,27.0,3163.0,0.0,27.0,3163.0,2700.0,316300.0,0.09,11.13,,IS
148,BRKM5,Sell,26.06.2024 10:03:00,17.89,100.0,26.06.2024 15:30:00,17.9,5h 27m,-1.0,3162.0,0.0,-1.0,3162.0,-100.0,316200.0,-0.0,11.13,,IS
8,WEGE3,Buy,27.06.2024 11:55:20,41.02,100.0,27.06.2024 15:30:00,41.12,3h 34m,10.0,3172.0,0.0,10.0,3172.0,1000.0,317200.0,0.03,11.16,,IS
18,TAEE11,Sell,27.06.2024 10:29:40,31.75,100.0,27.06.2024 15:30:00,31.73,5h 0m,2.0,3174.0,0.0,2.0,3174.0,200.0,317400.0,0.01,11.17,,IS
24,WEGE3,Buy,27.06.2024 10:09:40,41.13,100.0,27.06.2024 15:30:00,41.12,5h 20m,-1.0,3173.0,0.0,-1.0,3173.0,-100.0,317300.0,-0.0,11.17,,IS
150,BRKM5,Sell,27.06.2024 10:03:00,17.91,100.0,27.06.2024 15:30:00,18.18,5h 27m,-27.0,3146.0,0.0,-27.0,3146.0,-2700.0,314600.0,-0.09,11.08,,IS
108,UNIP6,Sell,27.06.2024 11:01:30,44.12,100.0,27.06.2024 15:31:00,44.26,4h 29m,-14.0,3132.0,0.0,-14.0,3132.0,-1400.0,313200.0,-0.05,11.03,,IS
10,WEGE3,Buy,28.06.2024 10:03:00,41.08,100.0,28.06.2024 15:30:00,41.42,5h 27m,34.0,3166.0,0.0,34.0,3166.0,3400.0,316600.0,0.11,11.14,,IS
152,BRKM5,Sell,28.06.2024 10:03:00,18.4,100.0,28.06.2024 15:30:00,17.97,5h 27m,43.0,3209.0,0.0,43.0,3209.0,4300.0,320900.0,0.14,11.28,,IS
12,WEGE3,Buy,01.07.2024 10:09:00,41.29,100.0,01.07.2024 15:30:00,41.26,5h 21m,-3.0,3206.0,0.0,-3.0,3206.0,-300.0,320600.0,-0.01,11.27,,IS
